"PID","Gr.Liv.Area","Kitchen.Qual","Lot.Area","Year.Built","Exter.Qual","Full.Bath","Half.Bath","Bsmt.Full.Bath","Bsmt.Half.Bath","TotRms.AbvGrd","Fireplaces","Garage.Cars","Garage.Finish","Wood.Deck.SF","Open.Porch.SF","Lot.Config","Bedroom.AbvGr","Kitchen.AbvGr","luxury"
905475510,1298,"TA",11200,1964,"TA",2,0,0,0,5,0,2,"Unf",0,144,"CulDSac",3,1,"Standard"
905478190,930,"Gd",11100,1946,"TA",1,0,0,0,6,0,1,"Unf",0,0,"Inside",2,1,"Standard"
906201030,1732,"Gd",9206,1985,"Gd",2,1,0,0,7,1,2,"Fin",192,46,"Inside",3,1,"Standard"
906201120,1433,"Gd",11980,1987,"Gd",1,1,1,0,4,2,2,"RFn",0,278,"Inside",1,1,"Luxury"
906204230,1802,"Gd",12361,1993,"Gd",2,1,0,1,8,1,4,"RFn",450,92,"CulDSac",3,1,"Standard"
906223090,1949,"Gd",9938,1993,"Gd",2,1,1,0,8,1,2,"Fin",156,90,"Inside",3,1,"Standard"
906225210,996,"Gd",9069,1992,"TA",1,0,1,0,5,0,2,"Unf",120,0,"Inside",2,1,"Standard"
906378100,1694,"Gd",10475,2008,"Gd",2,0,0,0,7,0,3,"RFn",160,33,"Corner",3,1,"Standard"
906380190,1208,"Gd",6762,2006,"Gd",2,0,1,0,6,0,2,"RFn",105,61,"Inside",2,1,"Standard"
906385010,1226,"Gd",10402,2009,"TA",2,0,0,0,6,0,3,"RFn",0,36,"Corner",3,1,"Standard"
906385020,1222,"Gd",7360,2010,"Gd",2,0,0,0,6,0,2,"RFn",0,54,"Inside",2,1,"Standard"
906402200,3222,"Gd",12376,1990,"TA",3,0,1,0,11,2,3,"Unf",367,0,"Corner",5,1,"Luxury"
906425045,1445,"TA",14235,1900,"TA",2,0,0,0,6,0,2,"Unf",0,59,"Inside",3,1,"Standard"
906477110,1052,"TA",8816,1971,"TA",1,0,1,0,6,0,2,"Unf",0,0,"Inside",3,1,"Standard"
907125090,965,"TA",11105,1996,"TA",1,0,1,0,4,0,2,"Unf",71,0,"Corner",2,1,"Standard"
907180050,1692,"TA",9337,1997,"TA",2,1,0,0,8,1,2,"RFn",0,39,"Inside",3,1,"Standard"
907185060,1682,"Gd",8750,1998,"TA",2,1,0,0,7,0,2,"RFn",0,77,"Inside",3,1,"Standard"
907200280,1026,"TA",15240,1977,"Gd",1,1,1,0,5,0,1,"Unf",316,85,"FR2",3,1,"Standard"
907200290,1392,"TA",10900,1977,"TA",1,1,0,0,6,0,1,"Fin",0,36,"FR2",3,1,"Standard"
907200340,894,"TA",10650,1976,"TA",1,0,1,0,5,0,1,"Unf",365,0,"Corner",3,1,"Standard"
907203070,876,"TA",7480,1972,"TA",1,0,1,0,5,0,2,"Unf",0,0,"Inside",3,1,"Standard"
907250030,1978,"Gd",10389,2003,"Gd",2,1,1,0,8,1,3,"RFn",188,25,"Inside",3,1,"Luxury"
907252120,1601,"Gd",11423,2001,"Gd",2,0,1,0,6,1,2,"RFn",180,0,"Inside",3,1,"Luxury"
907262050,1829,"Gd",9548,2003,"Gd",2,1,1,0,7,1,2,"RFn",192,39,"CulDSac",3,1,"Standard"
907280040,2098,"Gd",9375,1997,"Gd",2,1,0,0,9,1,2,"Fin",331,38,"Inside",4,1,"Standard"
907290040,1661,"Gd",12137,1998,"TA",2,0,0,0,6,0,2,"RFn",0,34,"CulDSac",3,1,"Standard"
907290170,848,"Gd",4435,2003,"Gd",1,0,1,0,4,0,2,"Fin",140,0,"Inside",1,1,"Standard"
907290240,848,"Gd",4426,2004,"Gd",1,0,1,0,3,0,2,"RFn",160,0,"Inside",1,1,"Standard"
907401090,1668,"Gd",10635,2003,"Gd",2,0,1,0,8,1,2,"Fin",0,262,"FR2",3,1,"Standard"
907410080,1484,"Gd",8400,2004,"Gd",2,0,1,0,7,0,2,"RFn",0,35,"Inside",3,1,"Standard"
907414030,1414,"Gd",8773,2004,"Gd",2,0,0,0,6,0,2,"RFn",132,105,"FR2",3,1,"Standard"
908102060,640,"TA",8777,1945,"TA",1,0,0,0,5,0,1,"Unf",0,0,"Inside",2,1,"Standard"
908102110,992,"TA",8842,1954,"TA",1,0,0,0,6,0,1,"Unf",60,0,"Corner",3,1,"Standard"
908102170,1196,"TA",10044,1968,"TA",1,0,1,0,6,0,1,"RFn",257,0,"CulDSac",3,1,"Standard"
908102300,1120,"Fa",11792,1948,"TA",1,0,0,0,5,0,2,"Unf",0,0,"Inside",2,1,"Standard"
908103350,1096,"TA",6305,1975,"TA",1,0,1,0,5,1,1,"Unf",0,0,"Inside",3,1,"Standard"
908152080,1117,"TA",7819,1976,"TA",1,0,1,0,6,1,2,"Unf",144,0,"Inside",3,1,"Standard"
908208020,1121,"TA",8546,2003,"TA",2,0,0,0,5,0,2,"RFn",132,64,"Corner",2,1,"Standard"
908225320,1487,"TA",8741,1945,"TA",1,1,0,0,7,1,1,"Unf",0,140,"Inside",3,1,"Standard"
908226130,924,"Fa",12180,1941,"TA",1,0,1,0,5,0,1,"Unf",0,0,"Inside",2,1,"Standard"
908275300,1526,"TA",8562,1957,"TA",1,0,0,0,7,1,1,"Unf",116,78,"Inside",4,1,"Standard"
909100080,1296,"Fa",4853,1924,"TA",2,0,0,0,5,1,1,"Unf",0,0,"Inside",2,1,"Standard"
909100110,1647,"Fa",6858,1915,"TA",1,1,1,0,6,0,1,"Unf",0,66,"Corner",4,1,"Standard"
909101070,864,"TA",8212,1914,"TA",1,0,1,0,5,0,1,"Unf",0,0,"Inside",2,1,"Standard"
909176140,1691,"Gd",5000,1924,"TA",2,0,0,0,6,1,1,"Unf",0,0,"Inside",3,1,"Standard"
909176150,856,"TA",7890,1939,"TA",1,0,1,0,4,1,2,"Unf",0,0,"Corner",2,1,"Standard"
909250060,2447,"Gd",9638,1919,"TA",2,0,0,0,10,1,1,"Unf",272,0,"Inside",4,1,"Standard"
909281080,2133,"TA",10452,1941,"Gd",1,1,1,0,8,2,1,"Unf",0,0,"Inside",4,1,"Luxury"
909426080,2177,"TA",15600,1950,"TA",2,1,0,0,11,0,2,"Unf",0,0,"Inside",5,2,"Standard"
909427230,2340,"Gd",9042,1941,"Ex",2,0,0,0,9,2,1,"RFn",0,60,"Inside",4,1,"Luxury"
909428280,1902,"Ex",17500,1959,"Gd",2,0,1,0,7,2,2,"Fin",0,207,"Inside",3,1,"Luxury"
909452114,1652,"Gd",19645,1994,"TA",2,1,1,0,6,0,2,"RFn",0,0,"FR2",3,1,"Standard"
909455030,1034,"Gd",3907,1989,"Gd",1,0,1,0,4,1,2,"Fin",141,36,"Inside",1,1,"Standard"
909455040,1191,"Gd",3907,1989,"Gd",2,0,0,0,5,1,2,"Unf",112,81,"Inside",2,1,"Standard"
909475140,1801,"TA",15602,1959,"TA",2,0,1,0,6,2,2,"Fin",0,54,"Inside",1,1,"Luxury"
910202060,1154,"Gd",5436,1922,"TA",1,0,1,0,7,0,1,"Unf",0,96,"Inside",3,1,"Standard"
910203250,540,"TA",8154,1941,"TA",1,0,0,0,4,0,1,"Unf",0,0,"Inside",1,1,"Standard"
910205120,1107,"TA",9140,1921,"TA",1,0,0,0,5,0,1,"Unf",0,56,"Inside",2,1,"Standard"
911128180,1128,"TA",7500,1920,"TA",1,0,0,0,6,0,2,"RFn",30,0,"Inside",2,1,"Standard"
911202100,1178,"TA",8712,1900,"TA",1,0,0,0,7,0,1,"RFn",68,0,"Inside",2,1,"Standard"
911204090,1044,"Fa",8712,1952,"Fa",1,0,0,0,4,0,2,"Unf",0,0,"Inside",2,1,"Standard"
911204100,952,"TA",8712,1896,"Fa",1,0,0,0,5,0,1,"RFn",0,0,"Corner",3,1,"Standard"
911370510,1646,"Gd",3811,2004,"Gd",2,0,1,1,5,1,2,"Fin",128,53,"Corner",2,1,"Standard"
914467040,1916,"Gd",11050,1998,"Gd",2,1,1,0,8,1,3,"Unf",0,70,"Inside",3,1,"Luxury"
914475090,1285,"Gd",9620,1977,"TA",2,0,0,1,6,1,2,"Unf",375,26,"Inside",3,1,"Standard"
914476520,1560,"Gd",9196,2003,"Gd",2,0,0,0,7,0,2,"Fin",100,150,"Inside",3,1,"Standard"
914478045,1034,"TA",12328,1976,"TA",1,0,1,0,6,0,3,"Unf",0,0,"Inside",3,1,"Standard"
914478110,2048,"TA",12760,1976,"TA",3,0,0,0,9,0,2,"Unf",0,0,"Inside",5,2,"Standard"
916125360,1687,"TA",57200,1948,"TA",1,0,1,0,7,2,2,"Unf",0,0,"Inside",3,1,"Standard"
916386010,1346,"Gd",11896,2008,"Gd",2,0,1,0,6,1,3,"Fin",100,48,"Corner",3,1,"Standard"
916386020,1214,"Gd",9803,2009,"Gd",2,0,0,0,6,0,2,"RFn",0,25,"Inside",2,1,"Standard"
916386060,1444,"TA",9802,2006,"TA",2,1,0,0,7,0,2,"Fin",100,0,"Inside",3,1,"Standard"
916386090,1968,"Ex",12003,2009,"Gd",2,1,0,0,8,1,3,"Fin",0,75,"Corner",4,1,"Luxury"
916455170,1894,"Gd",11316,2002,"Gd",2,1,1,0,8,1,2,"Fin",0,40,"Corner",4,1,"Standard"
916475110,1908,"Gd",14191,2002,"Gd",2,1,0,0,9,0,2,"Fin",135,0,"Inside",4,1,"Standard"
921128020,2018,"Ex",13214,2008,"Ex",2,0,0,0,10,1,3,"Fin",144,76,"Inside",3,1,"Luxury"
923201020,1264,"TA",15300,1965,"TA",1,0,1,0,7,1,2,"Unf",0,0,"Inside",2,1,"Standard"
923202105,1430,"Gd",10114,2004,"TA",2,0,0,0,7,0,2,"RFn",0,0,"Inside",3,1,"Standard"
923205015,1344,"TA",11875,1999,"TA",2,0,0,0,7,1,2,"Unf",328,0,"Inside",3,1,"Standard"
923225300,1092,"TA",1974,1973,"TA",1,1,0,0,6,0,1,"RFn",120,96,"Inside",3,1,"Standard"
923225390,945,"TA",2394,1973,"TA",1,0,1,1,5,1,1,"RFn",174,0,"Inside",2,1,"Standard"
923225440,1112,"TA",2592,1976,"TA",1,1,0,0,4,0,1,"Unf",182,0,"Inside",3,1,"Standard"
923228370,1092,"TA",1890,1972,"TA",1,1,0,0,5,0,1,"Unf",0,0,"Inside",3,1,"Standard"
923230190,874,"TA",6953,1971,"TA",1,0,0,0,5,0,1,"Unf",0,0,"Inside",3,1,"Standard"
923251080,1188,"TA",26142,1962,"TA",1,0,0,0,6,0,1,"Unf",261,39,"CulDSac",3,1,"Standard"
923276030,833,"Gd",12887,1984,"TA",1,0,1,0,5,0,2,"Unf",431,0,"Inside",2,1,"Standard"
923276250,2432,"TA",7700,1985,"TA",4,2,0,0,10,0,2,"Unf",200,0,"Inside",4,2,"Standard"
923426070,1274,"TA",10475,1991,"TA",1,1,0,0,6,0,2,"Unf",22,0,"Inside",3,1,"Standard"
924100050,1479,"TA",10544,1969,"TA",2,0,0,0,8,0,1,"Fin",287,0,"Inside",5,1,"Standard"
924151040,1803,"Gd",9892,1994,"Gd",2,1,1,1,6,2,2,"Unf",129,64,"Inside",3,1,"Luxury"
924152030,1797,"Gd",12961,1993,"Gd",2,1,1,0,7,1,2,"Fin",162,312,"Inside",3,1,"Standard"
526302110,882,"TA",13008,1956,"TA",1,0,0,0,5,0,1,"Unf",0,0,"Inside",2,1,"Standard"
526351100,1434,"TA",10200,1974,"TA",2,0,1,0,7,1,2,"RFn",80,21,"Inside",4,1,"Standard"
526355080,2704,"Ex",13860,1972,"Gd",2,1,1,0,9,3,2,"Fin",269,111,"Inside",4,1,"Luxury"
527105070,1608,"TA",10179,1997,"TA",2,1,0,0,7,1,2,"Fin",252,30,"Corner",3,1,"Standard"
527105130,2283,"Gd",11792,2003,"Gd",2,1,0,0,9,1,3,"Fin",120,46,"Inside",4,1,"Luxury"
527107130,1628,"TA",8400,1996,"TA",2,1,0,0,7,1,2,"Fin",48,72,"Inside",3,1,"Standard"
527108070,1746,"Ex",14892,2006,"Ex",2,0,1,0,7,2,3,"Fin",201,39,"CulDSac",3,1,"Luxury"
527110020,1474,"TA",8530,1995,"TA",2,1,0,0,7,1,2,"Fin",120,72,"Inside",3,1,"Standard"
527127100,2522,"Gd",7296,2004,"Gd",2,0,1,0,8,1,2,"Fin",182,57,"CulDSac",1,1,"Luxury"
527131030,1659,"Ex",5664,2000,"Gd",2,0,1,0,5,1,2,"Fin",212,59,"Inside",2,1,"Luxury"
527132090,1478,"TA",7380,1998,"TA",2,0,1,0,5,0,2,"Fin",168,43,"Corner",2,1,"Standard"
527146010,1734,"Gd",8013,1995,"Gd",2,0,1,0,6,0,2,"RFn",52,50,"Corner",2,1,"Standard"
527161040,1382,"TA",8923,1998,"Gd",2,1,0,0,7,1,2,"Fin",256,0,"Inside",3,1,"Standard"
527162110,1718,"TA",10141,1998,"TA",2,1,0,0,7,1,2,"Fin",0,94,"Corner",3,1,"Standard"
527162120,1636,"TA",7500,1998,"Gd",2,1,1,0,7,1,2,"Fin",0,84,"Inside",3,1,"Standard"
527163040,1571,"TA",7837,1993,"Gd",2,1,0,0,7,1,2,"RFn",0,40,"Inside",3,1,"Standard"
527163070,1470,"TA",9765,1993,"Ex",2,1,0,0,6,1,2,"Fin",232,63,"Corner",3,1,"Standard"
527163130,1516,"Gd",8803,1994,"TA",2,1,1,0,7,1,2,"Fin",0,46,"Inside",3,1,"Standard"
527164020,1190,"Gd",7250,1993,"TA",2,0,0,0,6,1,2,"Unf",0,21,"Inside",3,1,"Standard"
527164060,1593,"TA",9636,1992,"TA",2,1,0,0,7,1,2,"RFn",342,40,"Corner",3,1,"Standard"
527164090,1481,"TA",8125,1994,"TA",2,1,0,0,6,1,2,"Fin",0,36,"Inside",3,1,"Standard"
527165130,1167,"Gd",9248,1992,"TA",2,0,1,0,6,0,2,"RFn",120,26,"Inside",3,1,"Standard"
527166010,1983,"Gd",10762,1999,"Gd",2,1,0,0,9,1,2,"Fin",0,0,"CulDSac",3,1,"Standard"
527180100,1442,"TA",11851,1990,"TA",2,0,0,0,5,0,2,"RFn",0,34,"Corner",3,1,"Standard"
527182110,1360,"Gd",5814,1984,"Gd",1,0,1,0,4,1,2,"RFn",63,0,"CulDSac",1,1,"Standard"
527214050,2234,"Ex",17423,2008,"Ex",2,0,1,0,9,1,3,"Fin",0,60,"CulDSac",1,1,"Luxury"
527254020,2046,"Gd",11844,2008,"Gd",2,1,0,0,7,1,3,"Fin",322,82,"Inside",3,1,"Luxury"
527258020,1530,"Gd",16158,2005,"Gd",2,0,1,0,7,1,2,"Fin",168,36,"Inside",3,1,"Luxury"
527276160,1934,"TA",11900,1977,"TA",2,1,1,0,6,1,2,"Unf",0,176,"Inside",3,1,"Standard"
527301320,2353,"Ex",13005,1980,"Gd",2,1,1,0,10,1,2,"RFn",288,195,"Corner",4,1,"Luxury"
527302175,1586,"TA",17043,1979,"TA",2,0,0,0,7,1,2,"Unf",192,0,"CulDSac",3,1,"Standard"
527326040,1411,"TA",11900,1977,"TA",2,0,0,0,6,1,2,"Fin",192,0,"Inside",3,1,"Standard"
527326150,1602,"Gd",16635,1977,"Gd",2,0,0,1,8,1,2,"Fin",240,0,"FR2",3,1,"Standard"
527352150,2050,"Gd",13250,1978,"TA",2,1,0,0,8,1,2,"RFn",192,192,"Inside",4,1,"Standard"
527353020,1671,"TA",10928,1978,"TA",2,0,0,0,7,1,2,"RFn",252,55,"Inside",3,1,"Standard"
527353060,2673,"Gd",12388,1980,"TA",2,1,0,0,9,1,2,"RFn",178,84,"Inside",4,1,"Standard"
527354100,1472,"TA",14115,1980,"TA",2,0,1,0,6,2,2,"Unf",233,48,"Inside",3,1,"Standard"
527354200,1707,"TA",11088,1978,"TA",2,0,0,0,7,1,2,"Fin",0,0,"Inside",3,1,"Standard"
527355150,2524,"Gd",9600,1981,"Gd",2,1,1,0,9,1,2,"Fin",474,120,"Inside",4,1,"Luxury"
527356040,1601,"TA",11880,1978,"TA",2,0,0,0,7,1,2,"RFn",0,0,"Inside",3,1,"Standard"
527359050,1370,"TA",10400,1976,"TA",2,0,0,0,6,1,2,"RFn",0,0,"Inside",3,1,"Standard"
527359180,1868,"Gd",10304,1976,"TA",2,1,1,0,9,1,2,"Unf",448,96,"CulDSac",4,1,"Standard"
527364030,1884,"Ex",7000,2003,"Gd",2,1,1,0,7,1,2,"RFn",0,35,"Inside",3,1,"Standard"
527365030,1935,"TA",8004,2009,"Gd",2,1,1,0,8,0,2,"Fin",0,150,"Inside",3,1,"Luxury"
527366030,1874,"Gd",7500,2000,"Gd",2,1,0,0,7,1,2,"Fin",0,134,"Inside",3,1,"Standard"
527368010,1811,"Gd",8470,2002,"Gd",2,1,0,0,7,1,2,"RFn",225,48,"Corner",3,1,"Standard"
527375100,1621,"TA",9373,1975,"TA",2,0,1,0,7,2,2,"RFn",0,0,"CulDSac",3,1,"Standard"
527375180,1116,"TA",10140,1974,"TA",2,0,1,0,6,1,2,"RFn",0,0,"Inside",3,1,"Standard"
527375210,1193,"TA",11050,1975,"TA",2,0,0,0,5,1,2,"Unf",40,0,"Corner",3,1,"Standard"
527376100,1350,"TA",10140,1974,"TA",2,0,0,0,7,1,2,"RFn",0,0,"Inside",3,1,"Standard"
527378140,2119,"TA",10448,1972,"TA",2,1,0,0,7,1,2,"RFn",0,104,"Corner",3,1,"Standard"
527402220,1002,"TA",8750,1970,"TA",1,0,1,0,5,0,2,"Unf",0,0,"Inside",3,1,"Standard"
527403040,1026,"Gd",7930,1969,"TA",1,0,1,0,5,0,2,"RFn",171,48,"Inside",3,1,"Standard"
527404020,1180,"TA",7830,1970,"TA",1,1,0,0,6,0,2,"RFn",0,45,"Inside",2,1,"Standard"
527404030,1050,"TA",8510,1971,"TA",1,1,1,0,6,0,1,"Unf",0,0,"Inside",3,1,"Standard"
527405130,864,"TA",7038,1970,"TA",1,0,1,0,5,0,2,"Unf",210,0,"Inside",3,1,"Standard"
527405160,864,"Gd",6960,1970,"TA",1,0,0,0,5,0,2,"Unf",96,0,"Inside",3,1,"Standard"
527405180,864,"TA",8120,1970,"TA",1,0,0,0,5,0,2,"Unf",0,0,"Inside",3,1,"Standard"
527425060,864,"TA",10500,1971,"TA",1,0,0,0,4,0,2,"Unf",216,0,"FR2",2,1,"Standard"
527425110,864,"TA",9000,1971,"TA",1,0,0,0,5,0,2,"Unf",200,0,"FR2",3,1,"Standard"
527450280,987,"TA",1680,1973,"TA",1,1,1,0,5,0,1,"Unf",0,0,"Inside",2,1,"Standard"
527451110,1365,"TA",2368,1970,"TA",1,1,0,0,7,0,2,"Unf",0,36,"Inside",3,1,"Standard"
527451320,1302,"TA",1680,1971,"TA",2,1,0,0,6,0,1,"Unf",0,0,"Inside",3,1,"Standard"
527451540,987,"TA",1680,1972,"TA",1,1,1,0,5,0,1,"Unf",0,0,"Inside",2,1,"Standard"
527451640,987,"Gd",1680,1972,"TA",1,1,0,0,5,0,1,"Unf",250,0,"Inside",2,1,"Standard"
527451650,1302,"TA",1680,1972,"TA",2,1,0,0,6,0,1,"Unf",185,0,"Inside",3,1,"Standard"
527452060,958,"TA",4928,1976,"TA",2,0,0,0,5,0,2,"RFn",0,60,"Inside",2,1,"Standard"
527453050,1548,"TA",2308,1976,"TA",2,1,0,0,7,1,2,"RFn",108,0,"FR2",3,1,"Standard"
527453060,1456,"TA",2280,1976,"TA",2,1,0,0,7,1,2,"Unf",87,0,"FR2",3,1,"Standard"
527453140,1055,"TA",2280,1975,"TA",2,0,0,1,4,1,2,"RFn",0,27,"FR2",2,1,"Standard"
527454050,1322,"TA",2308,1974,"TA",2,1,0,1,6,1,2,"Unf",260,0,"Inside",3,1,"Standard"
527454130,1456,"TA",2349,1977,"TA",2,1,0,0,6,1,2,"Unf",0,28,"Inside",3,1,"Standard"
527455050,1548,"TA",2364,1978,"TA",2,1,0,1,7,1,2,"Unf",108,0,"Inside",3,1,"Standard"
527455060,1441,"TA",2289,1978,"TA",2,1,0,0,7,1,2,"Unf",28,0,"Inside",3,1,"Standard"
527455080,1456,"TA",2364,1978,"Gd",2,1,0,0,6,1,2,"Fin",147,0,"Inside",3,1,"Standard"
527455090,836,"TA",2104,1976,"TA",1,0,0,1,5,0,1,"Unf",150,20,"Inside",2,1,"Standard"
527455240,892,"TA",7150,1967,"TA",1,0,0,0,5,0,1,"RFn",0,0,"Inside",3,1,"Standard"
527455280,1120,"TA",10710,1966,"Gd",1,0,0,1,5,1,2,"RFn",0,162,"Inside",3,1,"Standard"
528102040,1718,"Ex",12456,2006,"Ex",2,0,1,0,7,1,3,"Fin",216,48,"FR2",3,1,"Luxury"
528102140,2772,"Ex",14257,2007,"Ex",3,1,1,0,10,3,3,"Fin",135,64,"Inside",4,1,"Luxury"
528104070,3140,"Ex",13518,2008,"Ex",3,1,0,0,11,2,3,"Fin",144,78,"Inside",4,1,"Luxury"
528106020,2402,"Ex",15431,2008,"Ex",2,0,1,0,10,2,3,"Fin",0,72,"Inside",2,1,"Luxury"
528106070,1652,"Ex",13173,2006,"Gd",2,0,1,0,6,2,2,"Fin",404,102,"Corner",2,1,"Luxury"
528108010,1600,"Gd",14230,2007,"Gd",2,0,0,0,7,1,3,"RFn",0,56,"Corner",3,1,"Luxury"
528108020,2042,"Ex",12704,2008,"Ex",2,1,0,0,8,1,3,"RFn",0,90,"Inside",3,1,"Luxury"
528108040,2690,"Ex",12350,2009,"Gd",2,1,1,0,8,1,3,"RFn",0,197,"Inside",3,1,"Luxury"
528108070,2184,"Ex",11308,2008,"Ex",2,1,1,0,10,1,3,"Fin",0,102,"Inside",3,1,"Luxury"
528108130,2020,"Ex",12350,2008,"Ex",2,0,1,0,7,1,3,"RFn",192,98,"Inside",3,1,"Luxury"
528108140,2020,"Ex",12220,2009,"Ex",2,1,1,0,9,1,3,"Fin",156,54,"Inside",3,1,"Luxury"
528110010,2296,"Ex",13478,2008,"Ex",2,1,1,0,10,1,3,"RFn",382,274,"Corner",3,1,"Luxury"
528110020,2674,"Ex",13693,2007,"Ex",2,1,2,0,8,2,3,"Fin",360,50,"Inside",2,1,"Luxury"
528110090,2822,"Ex",13891,2008,"Ex",3,1,0,0,12,1,3,"RFn",52,170,"Inside",4,1,"Luxury"
528112040,1736,"Ex",11578,2008,"Ex",2,0,0,0,7,1,3,"RFn",319,90,"Inside",3,1,"Luxury"
528116010,1782,"Gd",16870,2004,"Gd",2,0,1,0,7,2,3,"Fin",99,82,"FR3",3,1,"Luxury"
528118060,2520,"Ex",23303,2007,"Gd",2,1,1,0,10,1,3,"Fin",192,273,"CulDSac",5,1,"Luxury"
528120020,1717,"Gd",11146,2006,"Gd",2,0,0,0,7,1,3,"RFn",169,39,"Inside",3,1,"Luxury"
528120030,1743,"Ex",10367,2008,"Ex",2,0,1,0,8,1,3,"RFn",168,45,"Inside",3,1,"Luxury"
528120160,1713,"Ex",9591,2004,"Gd",2,0,1,0,7,1,3,"Fin",0,26,"Inside",3,1,"Luxury"
528120170,1531,"Ex",10872,2006,"Gd",2,0,1,0,6,1,3,"Fin",184,52,"Inside",2,1,"Luxury"
528138010,1808,"Ex",13514,2008,"Ex",2,0,1,0,7,1,3,"Fin",200,26,"Corner",3,1,"Luxury"
528142040,2224,"Ex",8834,2004,"Gd",2,1,1,0,10,1,3,"Fin",184,0,"Inside",4,1,"Luxury"
528142090,1836,"Gd",11362,2004,"Gd",2,0,1,0,7,1,3,"Fin",125,185,"Inside",3,1,"Luxury"
528142130,1629,"Gd",10655,2003,"Gd",2,0,1,0,7,1,3,"RFn",0,0,"Inside",3,1,"Luxury"
528142150,1760,"Gd",12878,2003,"Gd",2,0,1,0,8,1,2,"Fin",165,190,"Corner",3,1,"Luxury"
528144020,1502,"Gd",9541,2009,"Gd",2,0,0,0,7,0,2,"RFn",0,114,"Inside",3,1,"Standard"
528166060,2392,"Ex",13472,2003,"Ex",2,0,0,0,8,1,3,"Fin",248,105,"Inside",3,1,"Luxury"
528166090,2452,"Ex",15274,2003,"Gd",2,0,2,0,10,1,3,"Fin",0,116,"Corner",3,1,"Luxury"
528168030,2400,"Gd",13262,2003,"Gd",3,1,0,0,10,1,3,"Fin",114,40,"Inside",4,1,"Luxury"
528172060,1606,"Gd",9658,2006,"Gd",2,0,0,0,6,1,3,"RFn",230,60,"Inside",3,1,"Luxury"
528174050,1358,"Gd",6904,2005,"Gd",2,0,0,0,6,1,2,"RFn",192,36,"Inside",2,1,"Standard"
528174060,1306,"Gd",5381,2005,"Gd",2,0,1,0,5,1,2,"RFn",170,63,"Inside",1,1,"Standard"
528174070,1306,"Gd",5122,2005,"Gd",2,0,1,0,5,1,2,"RFn",170,63,"Inside",1,1,"Standard"
528175050,1358,"Gd",10307,2007,"Gd",2,0,1,0,6,1,2,"RFn",192,26,"Inside",2,1,"Standard"
528175060,1314,"Gd",5001,2007,"Gd",2,0,1,0,6,1,2,"RFn",172,62,"Inside",2,1,"Standard"
528176030,2492,"Ex",14836,2004,"Ex",2,1,1,0,8,1,3,"Fin",226,235,"Inside",2,1,"Luxury"
528178010,2200,"Ex",15262,2003,"Gd",2,1,1,0,8,1,3,"Fin",208,55,"Corner",3,1,"Luxury"
528180120,1884,"Ex",7390,2008,"Ex",2,0,1,0,6,1,2,"Fin",231,90,"Inside",2,1,"Luxury"
528180130,1456,"Ex",6472,2008,"Ex",2,0,0,0,6,1,2,"RFn",192,42,"Inside",2,1,"Standard"
528186010,1712,"Gd",16770,2002,"Gd",2,0,1,0,8,1,3,"RFn",218,183,"Corner",3,1,"Luxury"
528186180,1324,"Gd",6240,2006,"Gd",2,0,1,0,6,1,2,"Fin",192,38,"Inside",2,1,"Luxury"
528188020,1405,"Gd",3480,2003,"Gd",2,0,0,0,6,1,2,"RFn",148,36,"Inside",2,1,"Standard"
528188060,1626,"Gd",2268,2003,"Gd",2,0,0,0,6,0,2,"RFn",0,27,"Inside",2,1,"Standard"
528218090,1456,"Gd",10928,2005,"Gd",2,1,0,0,8,1,2,"Fin",100,0,"Inside",3,1,"Standard"
528220040,1490,"Gd",8918,2005,"Gd",2,1,0,0,7,1,2,"Fin",36,20,"Inside",3,1,"Standard"
528221060,1484,"Gd",12589,2005,"Gd",2,1,0,0,8,1,2,"Fin",36,24,"Inside",3,1,"Standard"
528221070,1560,"Gd",11911,2005,"Gd",2,1,0,0,6,1,2,"Fin",100,38,"Inside",3,1,"Standard"
528228290,1555,"Gd",3684,2007,"Gd",2,0,0,0,7,1,3,"Fin",143,20,"Inside",2,1,"Standard"
528228295,1569,"Gd",3635,2007,"Gd",2,0,0,1,7,1,3,"RFn",143,20,"Inside",1,1,"Standard"
528228435,1555,"Gd",3182,2005,"Gd",2,0,0,0,7,1,2,"Fin",143,20,"Inside",2,1,"Standard"
528228450,1504,"Gd",3182,2005,"Gd",2,0,0,0,7,1,2,"Fin",156,0,"Inside",1,1,"Standard"
528228455,1220,"Gd",3182,2005,"Gd",2,0,0,0,5,1,2,"Fin",100,16,"Inside",2,1,"Standard"
528228460,1145,"Gd",3182,2005,"Gd",2,0,0,0,5,1,2,"Fin",100,16,"Inside",2,1,"Standard"
528235010,1432,"Gd",7795,2004,"Gd",2,1,1,0,6,1,2,"Fin",100,51,"Inside",3,1,"Standard"
528235090,2267,"Gd",8068,2002,"Gd",2,1,0,0,8,1,2,"RFn",120,46,"Inside",4,1,"Standard"
528235200,1374,"Gd",9434,2004,"Gd",2,1,0,0,6,1,2,"Fin",100,0,"Inside",3,1,"Standard"
528240030,1630,"Gd",7984,2004,"Gd",2,1,0,0,7,1,2,"Fin",120,48,"Inside",3,1,"Standard"
528240060,1419,"Gd",7750,2002,"Gd",2,1,1,0,7,1,2,"Fin",120,0,"Inside",3,1,"Standard"
